Index,Job_Title,Queried_Salary,Job_Type,Company,No_of_Reviews,No_of_Stars,Date_Since_Posted,Company_Revenue,Company_Employees,python,sql,machine learning,r,hadoop,tableau,sas,spark,java,Others,CA,NY,VA,TX,MA,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
4501,Data Engineer,100000-119999,data_engineer,Disney,4330.0,4.199999809,4.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4502,Automated Driving Test Data Engineer,100000-119999,data_engineer,Fiat Chrysler Automobiles,4433.0,4.099999905,2.0,,10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4503,Data Engineer,100000-119999,data_engineer,Liv Communities,10.0,3.799999952,1.0,,,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4504,Data Engineer,100000-119999,data_engineer,"Prodege, LLC",4.0,4.0,15.0,,,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,"Data Engineer, People Analytics",100000-119999,data_engineer,Taboola,,,1.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4506,ML/Data Engineer,100000-119999,data_engineer,Walmart,157475.0,3.599999905,12.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4507,Data Engineer - Data Quality,100000-119999,data_engineer,Quest Analytics,,,8.0,,,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508,Data Engineer,100000-119999,data_engineer,Hook & Loop Creative,,,8.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,Data Engineer,100000-119999,data_engineer,Central Intelligence Agency,158.0,4.3000001910000005,30.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4510,"Data Engineer, Analytics",100000-119999,data_engineer,Facebook,387.0,4.199999809,19.0,,10000+,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4511,Unstructured Data Engineer,100000-119999,data_engineer,ktMINE,,,5.0,,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,Data Engineer (JetBlue Travel Products),100000-119999,data_engineer,JetBlue Airways Corporation,732.0,4.199999809,30.0,$5B to $10B (USD),10000+,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4513,Data Engineer,100000-119999,data_engineer,Audley Travel,4.0,4.5,7.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4514,Data Engineer : 18-03269,100000-119999,data_engineer,AKRAYA INC.,9.0,3.599999905,1.0,,,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4515,Intermediate Data Engineer - Nike Technology,100000-119999,data_engineer,Nike,6574.0,4.199999809,28.0,More than $10B (USD),10000+,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4516,Data Engineer,100000-119999,data_engineer,Viant,6.0,3.200000048,20.0,,,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,Data Engineer,100000-119999,data_engineer,Vertex,,,20.0,,Less than 10000,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4518,Data Engineer,100000-119999,data_engineer,Under Armour,620.0,3.900000095,30.0,$1B to $5B (USD),Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4519,Data Engineer,100000-119999,data_engineer,GE Careers,4685.0,4.0,11.0,More than $10B (USD),10000+,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4520,DATA ENGINEER,100000-119999,data_engineer,Change Healthcare,448.0,3.200000048,30.0,$1B to $5B (USD),10000+,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4521,Data Engineer,100000-119999,data_engineer,Vertex Pharmaceuticals,182.0,3.900000095,20.0,,Less than 10000,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4522,Associate Data Engineer,100000-119999,data_engineer,Bristol-Myers Squibb,1481.0,4.199999809,13.0,More than $10B (USD),10000+,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4523,Data Engineer,100000-119999,data_engineer,GE Careers,4685.0,4.0,1.0,More than $10B (USD),10000+,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4524,DATA ENGINEER,100000-119999,data_engineer,Under Armour,620.0,3.900000095,30.0,$1B to $5B (USD),Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4525,"Data Engineer, Building 8",100000-119999,data_engineer,Facebook,387.0,4.199999809,19.0,,10000+,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4526,Big Data Engineer,100000-119999,data_engineer,Cognizant,10492.0,4.0,1.0,$5B to $10B (USD),10000+,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4527,Data Engineer,100000-119999,data_engineer,SharpSpring,,,30.0,,,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,Data Engineer,100000-119999,data_engineer,ACCION,25.0,4.3000001910000005,30.0,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4529,Data Engineer,100000-119999,data_engineer,CapTech Consulting,15.0,4.5,1.0,Less than $1B (USD),Less than 10000,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4530,Data Engineer,100000-119999,data_engineer,Pairwise,,,7.0,,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,Data Engineer,100000-119999,data_engineer,"Accion in Arizona, Colorado, Nevada, New Mexico and Texas",,,30.0,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4532,Data Engineer,100000-119999,data_engineer,ServiceTitan,2.0,4.5,28.0,,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,"Data Engineer ∞ (Maplewood, MN)",100000-119999,data_engineer,3M,2837.0,4.099999905,6.0,More than $10B (USD),10000+,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4534,BI & DW Data Engineer,100000-119999,data_engineer,Honeywell,6497.0,3.799999952,30.0,More than $10B (USD),10000+,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4535,Data Engineer,100000-119999,data_engineer,Entergy Corporation,399.0,3.900000095,8.0,Less than $1B (USD),Less than 10000,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4536,Data Engineer,100000-119999,data_engineer,Code Pilot,,,16.0,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4537,Associate Data Engineer,100000-119999,data_engineer,Bristol-Myers Squibb,1481.0,4.199999809,12.0,More than $10B (USD),10000+,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4538,Data Engineer,100000-119999,data_engineer,TISTA Science and Technology Corporation,17.0,3.599999905,1.0,Less than $1B (USD),Less than 10000,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4539,"Data Engineer, Infra Product Analytics",100000-119999,data_engineer,Facebook,387.0,4.199999809,19.0,,10000+,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4540,Data Engineer,100000-119999,data_engineer,Real Capital Analytics (RCA),,,17.0,,,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,Data Engineer,100000-119999,data_engineer,Clear Capital,,,2.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4542,Data Engineer,100000-119999,data_engineer,Code Pilot,,,16.0,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,MarkLogic Data Engineer,100000-119999,data_engineer,Catalyst Repository Systems,4.0,4.0,13.0,,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4544,Data Engineer,100000-119999,data_engineer,Qwinix,,,30.0,,,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545,Data Engineer,100000-119999,data_engineer,Billings Clinic,106.0,3.799999952,30.0,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4546,Data Engineer,100000-119999,data_engineer,Doosan Bobcat,28.0,3.799999952,30.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4547,Data Engineer,100000-119999,data_engineer,Discover Financial Services,1948.0,4.0,1.0,$5B to $10B (USD),10000+,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4548,Sr. Data Engineer,100000-119999,data_engineer,W.R. Berkley,11.0,3.5,5.0,Less than $1B (USD),Less than 10000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4549,Data Engineer,100000-119999,data_engineer,Intrexon Corporation.,,,28.0,,,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4550,Intermediate Data Engineer,100000-119999,data_engineer,Transamerica,621.0,3.700000048,1.0,More than $10B (USD),Less than 10000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4551,Sr. Big Data Engineer,100000-119999,data_engineer,PetSmart,6850.0,3.700000048,11.0,$5B to $10B (USD),10000+,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4552,Data Engineer,100000-119999,data_engineer,Columbia University,830.0,4.099999905,30.0,,,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4553,Big Data Engineer,100000-119999,data_engineer,Cognizant,10492.0,4.0,2.0,$5B to $10B (USD),10000+,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4554,"Data Engineer, Analytics",100000-119999,data_engineer,Facebook,387.0,4.199999809,19.0,,10000+,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4555,"Data Engineer, Analytics",100000-119999,data_engineer,Facebook,387.0,4.199999809,19.0,,10000+,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4556,Data Engineer,100000-119999,data_engineer,Tredence,4.0,4.8000001910000005,7.0,,,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4557,Data Engineer,100000-119999,data_engineer,"GlobalLogic, Inc.",362.0,3.900000095,30.0,,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4558,Data Engineer,100000-119999,data_engineer,Intalere Inc,,,30.0,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,Data Engineer,100000-119999,data_engineer,American Express,6037.0,4.199999809,8.0,More than $10B (USD),10000+,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4560,Customer Data Engineer I - US,100000-119999,data_engineer,Rackspace,260.0,3.900000095,27.0,,Less than 10000,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4561,Data Engineer,100000-119999,data_engineer,Slalom Consulting,52.0,3.700000048,14.0,,,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4562,Data Engineer,100000-119999,data_engineer,Raymond James,480.0,3.900000095,19.0,,,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4563,Data Engineer,100000-119999,data_engineer,Nevro Corporation,7.0,3.599999905,12.0,,,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,Data Engineer (ETL),100000-119999,data_engineer,"MOBE, LLC",,,3.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4565,Data Engineer,100000-119999,data_engineer,Tompkins International,6.0,3.0,12.0,Less than $1B (USD),Less than 10000,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4566,Data Engineer - Infrastructure,100000-119999,data_engineer,JUUL Labs,2.0,4.0,8.0,,,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4567,Data Engineer,100000-119999,data_engineer,Wolverine Trading,10.0,4.099999905,15.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4568,Data Engineer Co-op,100000-119999,data_engineer,Asics Digital,,,30.0,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,Data Engineer,100000-119999,data_engineer,Cisco Systems,4252.0,4.099999905,13.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4570,Data Engineer,100000-119999,data_engineer,Code Pilot,,,16.0,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,Big Data Engineer,100000-119999,data_engineer,Allstate,5671.0,3.799999952,30.0,More than $10B (USD),10000+,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4572,BI Data Engineer,100000-119999,data_engineer,Conduent,2774.0,2.799999952,12.0,,10000+,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4573,Data Engineer,100000-119999,data_engineer,The Walsh Group,18.0,3.400000095,30.0,$1B to $5B (USD),Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4574,Data Engineer,100000-119999,data_engineer,Object Computing Inc.,2.0,4.5,30.0,,,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4575,Data Engineer,100000-119999,data_engineer,Code Pilot,,,16.0,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576,Data Engineer,100000-119999,data_engineer,Lirio,,,26.0,,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4577,Data Engineer,100000-119999,data_engineer,Paycom,149.0,4.0,30.0,Less than $1B (USD),Less than 10000,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4578,Data Engineer,100000-119999,data_engineer,Atlantic Health System,268.0,3.900000095,22.0,,,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4579,Data Engineer,100000-119999,data_engineer,VVC Holding Corp,,,30.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,Data Engineer,100000-119999,data_engineer,A. H. Belo Corporation,3.0,3.299999952,6.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,Customer Data Engineer I - ObjectRocket,100000-119999,data_engineer,Rackspace,260.0,3.900000095,30.0,,Less than 10000,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4582,Search Engine Data Engineer,100000-119999,data_engineer,Curbside,9.0,4.199999809,30.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4583,Data Engineer - Deep Learning,100000-119999,data_engineer,Susquehanna International Group,31.0,4.099999905,22.0,,Less than 10000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4584,"Data Engineer, Business Intelligence and Analytics",100000-119999,data_engineer,Plante & Moran,55.0,3.599999905,9.0,,Less than 10000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4585,Data Engineer,100000-119999,data_engineer,Pluralsight,8.0,4.5,5.0,Less than $1B (USD),Less than 10000,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4586,Data Engineer,100000-119999,data_engineer,"Viral Launch, Inc.",,,14.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4587,Data Engineer,100000-119999,data_engineer,Columbia University,830.0,4.099999905,30.0,,,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4588,Data Engineer,100000-119999,data_engineer,Raymond James,480.0,3.900000095,30.0,,,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4589,Data Engineer,100000-119999,data_engineer,Forcepoint,98.0,3.099999905,30.0,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4590,Data Engineer,100000-119999,data_engineer,Ramsey Solutions,3.0,5.0,12.0,,,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4591,Scientific Data Engineer,100000-119999,data_engineer,Lawrence Berkeley National Laboratory,130.0,4.199999809,30.0,,,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4592,Big Data Engineer,100000-119999,data_engineer,Bose,717.0,4.199999809,30.0,,,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4593,Data Engineer,100000-119999,data_engineer,Mars,1157.0,4.0,23.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4594,DATA ENGINEER,100000-119999,data_engineer,Foot Locker,5503.0,3.900000095,30.0,$5B to $10B (USD),10000+,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4595,Data Engineer,100000-119999,data_engineer,State Auto Insurance Companies,32.0,3.0,30.0,,,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4596,Data Engineer,100000-119999,data_engineer,Sentry Insurance,258.0,3.400000095,19.0,$1B to $5B (USD),Less than 10000,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4597,Data Engineer,100000-119999,data_engineer,Overstock.com,183.0,3.5,30.0,,,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4598,Data Engineer,100000-119999,data_engineer,Farmers Fridge,,,30.0,,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,Data Engineer,100000-119999,data_engineer,Southern Poverty Law Center,11.0,4.8000001910000005,30.0,,,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4600,Staff Data Engineer,100000-119999,data_engineer,Privia Health,16.0,2.799999952,30.0,,,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4601,Watson Health - Data Engineer,100000-119999,data_engineer,IBM,23477.0,3.900000095,30.0,,10000+,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4602,Data Engineer,100000-119999,data_engineer,Pizza Hut,21733.0,3.599999905,30.0,,10000+,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4603,Data Engineer,100000-119999,data_engineer,Raymond James,480.0,3.900000095,30.0,,,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4604,Data Engineer,100000-119999,data_engineer,"GlobalLogic, Inc.",362.0,3.900000095,30.0,,,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,Big Data Engineer,100000-119999,data_engineer,Allstate,5671.0,3.799999952,30.0,More than $10B (USD),10000+,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4606,Data Engineer,100000-119999,data_engineer,The New York Times,207.0,4.0,30.0,,,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4607,Data Engineer,100000-119999,data_engineer,United States Associati,,,30.0,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,Data Engineer II,100000-119999,data_engineer,Exact Sciences Corporation,46.0,3.299999952,20.0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4609,Data Engineer,100000-119999,data_engineer,Raymond James,480.0,3.900000095,30.0,,,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4610,Data Engineer 3,100000-119999,data_engineer,Paypal,988.0,3.900000095,26.0,$5B to $10B (USD),10000+,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4611,Data Engineer,100000-119999,data_engineer,"Samsung Semiconductor, Inc.",6130.0,4.0,30.0,More than $10B (USD),10000+,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4612,Data Engineer,100000-119999,data_engineer,IBM,23477.0,3.900000095,12.0,,10000+,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4613,Data Engineer,100000-119999,data_engineer,"InsideSales.com, Inc.",2.0,3.0,3.0,,,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4614,"Data Engineer, Chicago",100000-119999,data_engineer,Code Pilot,,,16.0,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,BI Data Engineer,100000-119999,data_engineer,Conduent,2774.0,2.799999952,13.0,,10000+,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4616,Data Engineer,100000-119999,data_engineer,Capital One,6791.0,4.0,6.0,More than $10B (USD),10000+,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4617,Data Engineer,100000-119999,data_engineer,REsurety,,,30.0,,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,"Data Engineer – Associate, Energy Efficiency Consulting",100000-119999,data_engineer,"The Cadmus Group, Inc.",,,6.0,,,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,Data Engineer,100000-119999,data_engineer,GE Careers,4685.0,4.0,30.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4620,Data Engineer,100000-119999,data_engineer,Simple,54.0,3.700000048,30.0,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4621,Data Engineer,100000-119999,data_engineer,Jebbit,,,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,Data Engineer,100000-119999,data_engineer,Slalom Consulting,52.0,3.700000048,30.0,,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4623,Data Engineer - SQL / Big Data / Java,100000-119999,data_engineer,Denodo,,,16.0,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,Data Engineer,100000-119999,data_engineer,Civitas Learning,8.0,3.900000095,20.0,,,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,Data Engineer,100000-119999,data_engineer,Auto Club Group,179.0,3.299999952,30.0,,,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4626,Data Engineer,100000-119999,data_engineer,Hamilton Lane,5.0,3.400000095,30.0,,,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4627,Senior Data Engineer,100000-119999,data_engineer,Transamerica,621.0,3.700000048,1.0,More than $10B (USD),Less than 10000,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4628,Big Data Engineer,100000-119999,data_engineer,Allstate,5671.0,3.799999952,30.0,More than $10B (USD),10000+,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4629,Data Engineer,100000-119999,data_engineer,Capital One,6791.0,4.0,6.0,More than $10B (USD),10000+,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4630,Data Engineer II,100000-119999,data_engineer,Exact Sciences,46.0,3.299999952,20.0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4631,Big Data Engineer,100000-119999,data_engineer,Allstate,5671.0,3.799999952,30.0,More than $10B (USD),10000+,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
